Gene name	Human gene name
Hapln2	HAPLN2
Slc12a3	SLC12A3
Casp8	CASP8
Mgst2	MGST2
Pigk	PIGK
Ist1	IST1
Igsf8	IGSF8
Ddr2	DDR2
Il27ra	IL27RA
Tdrd5	TDRD5
Tmem231	TMEM231
Col5a1	COL5A1
Arhgap29	ARHGAP29
Rgs2	RGS2
Aga	AGA
Cckar	CCKAR
Cspp1	CSPP1
Tmem123	TMEM123
Tmem243	TMEM243
Helz2	HELZ2
Pdgfd	PDGFD
Ankrd61	ANKRD61
Msi1	MSI1
Irf2bp2	IRF2BP2
Vps9d1	VPS9D1
Snx21	SNX21
Fbln7	FBLN7
Rbpms2	RBPMS2
Zfp606	ZNF606
Stag3	STAG3
Pip5k1a	PIP5K1A
Dtwd1	DTWD1
Fancg	FANCG
Rag2	RAG2
Trim54	TRIM54
Prss35	PRSS35
Fbxo17	FBXO17
Cd109	CD109
Or13c25	OR13C8
Hspa14	HSPA14
Chchd7	CHCHD7
Tomm40	TOMM40
Tmem165	TMEM165
Tmem144	TMEM144
Zbtb16	ZBTB16
Grid2ip	GRID2IP
Rad54b	RAD54B
Cd3d	CD3D
Nap1l4	NAP1L4
Tgfbr2	TGFBR2
Sun1	SUN1
Mrpl47	MRPL47
Mylk3	MYLK3
Bloc1s6	BLOC1S6
Gask1a	GASK1A
Polr1e	POLR1E
Zbbx	ZBBX
Tirap	TIRAP
Rc3h2	RC3H2
Mcl1	MCL1
Fzd7	FZD7
Fbxo36	FBXO36
Ptgfr	PTGFR
Erich3	ERICH3
Ptgs2	PTGS2
Nrgn	NRGN
Aunip	AUNIP
Tmem79	TMEM79
Otud3	OTUD3
Zfp558	ZNF558
Csrp1	CSRP1
Elovl6	ELOVL6
Stil	STIL
Zdbf2	ZDBF2
I830077J02Rik	C1orf162
Sys1	SYS1
Dixdc1	DIXDC1
Actr3	ACTR3
Aktip	AKTIP
Lrrc34	LRRC34
Ino80	INO80
Ifnlr1	IFNLR1
Lyn	LYN
Igsf10	IGSF10
Slc27a3	SLC27A3
Cfap61	CFAP61
Eef1b2	EEF1B2
4933434E20Rik	LTAP1
Kdsr	KDSR
Calb1	CALB1
Dcaf17	DCAF17
Icam4	ICAM4
Farp2	FARP2
Cib1	CIB1
Tmem234	TMEM234
Proz	PROZ
Fam124b	FAM124B
Tmem131	TMEM131
Pcp2	PCP2
Tmem38a	TMEM38A
Hirip3	HIRIP3
Zfp646	ZNF646
Bckdha	BCKDHA
Syce1l	SYCE1L
Man2c1	MAN2C1
B9d2	B9D2
Tox2	TOX2
Ccdc115	VMA22
Runx3	RUNX3
B3gnt9	B3GNT9
Numa1	NUMA1
Cdt1	CDT1
Xpa	XPA
Fastkd2	FASTKD2
Socs7	SOCS7
Arid1a	ARID1A
Pard6a	PARD6A
Pdlim4	PDLIM4
Rif1	RIF1
Star	STAR
Ptrh2	PTRH2
Afmid	AFMID
Scg2	SCG2
Spta1	SPTA1
Rhou	RHOU
Nipal3	NIPAL3
Zfp867	ZNF878
Clec4g	CLEC4G
Ankrd40cl	ANKRD40CL
Pno1	PNO1
Pdcl3	PDCL3
Gdf15	GDF15
Tspan4	TSPAN4
Fam89a	FAM89A
Triml2	TRIML2
Dsel	DSEL
Drc3	DRC3
Tmem177	TMEM177
Esrp1	ESRP1
Paqr8	PAQR8
Dner	DNER
St3gal2	ST3GAL2
Phc2	PHC2
Neurod2	NEUROD2
Jph3	JPH3
Tmem184c	TMEM184C
Stpg3	STPG3
4933405L10Rik	C16orf86
Kif1a	KIF1A
Ezh1	EZH1
Ushbp1	USHBP1
Trp53inp1	TP53INP1
Smpdl3b	SMPDL3B
Cyp4f18	CYP4F3
Urod	UROD
Marveld3	MARVELD3
Maf	MAF
Kifc3	KIFC3
Raver2	RAVER2
Fnbp1	FNBP1
Dph2	DPH2
Serpinh1	SERPINH1
Skor1	SKOR1
Anks6	ANKS6
Abhd5	ABHD5
Prr14	PRR14
Clasp2	CLASP2
Rc3h1	RC3H1
Pdcd5	PDCD5
Chsy1	CHSY1
Lipe	LIPE
Lamc2	LAMC2
Nr0b2	NR0B2
Lck	LCK
Inpp5f	INPP5F
Kifap3	KIFAP3
Kdm1a	KDM1A
Mindy2	MINDY2
Fbrs	FBRS
Mapt	MAPT
Tsc22d4	TSC22D4
Grin2d	GRIN2D
Man2b2	MAN2B2
Tmem266	TMEM266
Gm5901	C11orf42
Gatd1	GATD1
Cyp20a1	CYP20A1
Ankrd49	ANKRD49
Igfbpl1	IGFBPL1
Rab8b	RAB8B
Caap1	CAAP1
Epo	EPO
Spib	SPIB
Timm29	TIMM29
Cox19	COX19
Neo1	NEO1
Mob3b	MOB3B
Ifitm5	IFITM5
Myh14	MYH14
Cacna1s	CACNA1S
Mllt3	MLLT3
Orai2	ORAI2
Csn1s1	CSN1S1
Cga	CGA
Tnfrsf1b	TNFRSF1B
Ctsa	CTSA
Suds3	SUDS3
Aco1	ACO1
Rnf166	RNF166
Tgfbr3	TGFBR3
Cdv3	CDV3
E2f4	E2F4
Arfgef2	ARFGEF2
Dbx1	DBX1
Ntn5	NTN5
Adgrd1	ADGRD1
Zbtb45	ZBTB45
Grtp1	GRTP1
Dnajc13	DNAJC13
Klhl25	KLHL25
Ikzf5	IKZF5
Melk	MELK
Furin	FURIN
Slc5a6	SLC5A6
Gpt2	GPT2
Gfi1b	GFI1B
Frey1	FREY1
Cox7a1	COX7A1
Zfp37	ZFP37
Gab2	GAB2
Zfp341	ZNF341
Tmod3	TMOD3
Nhsl3	NHSL3
Psd3	PSD3
Timm10b	TIMM10B
Wdtc1	WDTC1
Fbxo39	FBXO39
Zfp526	ZNF526
Slc6a16	SLC6A16
Prkab1	PRKAB1
Snx11	SNX11
Msantd4	MSANTD4
Stx4a	STX4
Adamts15	ADAMTS15
Zdhhc7	ZDHHC7
Snx19	SNX19
Smurf1	SMURF1
Scyl3	SCYL3
Irag1	IRAG1
Adgrg1	ADGRG1
Iho1	IHO1
Polr2a	POLR2A
Nfatc2ip	NFATC2IP
Armc8	ARMC8
Osbpl6	OSBPL6
Ptch2	PTCH2
Ppp1r12c	PPP1R12C
Rngtt	RNGTT
Ghdc	GHDC
Gpn3	GPN3
Ranbp17	RANBP17
Acer2	ACER2
Paics	PAICS
Exosc3	EXOSC3
Mcmdc2	MCMDC2
Rragd	RRAGD
Tmem240	TMEM240
Spata33	SPATA33
Abitram	ABITRAM
Lancl1	LANCL1
Pllp	PLLP
Fhl5	FHL5
Rnf150	RNF150
Mrm1	MRM1
Tmem53	TMEM53
Adrb3	ADRB3
Zswim7	ZSWIM7
Tbc1d2	TBC1D2
Trex1	TREX1
Marchf4	MARCHF4
Sik2	SIK2
Cmtm3	CMTM3
Spon2	SPON2
Acbd3	ACBD3
Rragc	RRAGC
Rnf157	RNF157
Kcnh2	KCNH2
Psmd1	PSMD1
Tmed6	TMED6
Nxnl1	NXNL1
Pdgfrl	PDGFRL
Erich1	ERICH1
Ush1c	USH1C
Rfx7	RFX7
Tcea3	TCEA3
Gas8	DRC4
Tsc22d4	SPACDR
Cdx2	CDX2
Noa1	NOA1
Cilp	CILP
Sh2b2	SH2B2
Gria4	GRIA4
Hmox1	HMOX1
Tmco3	SLC9D1
Isg15	ISG15
Faf1	FAF1
Large2	LARGE2
Slc26a5	SLC26A5
Rhbdd1	RHBDD1
Rnf215	RNF215
Btg4	BTG4
Hyls1	HYLS1
Otoa	OTOA
Tbc1d19	TBC1D19
4930558K02Rik	C1orf105
Thap4	THAP4
Adcy1	ADCY1
Tinag	TINAG
Nemp2	NEMP2
Paqr5	PAQR5
Spem1	SPEM1
Cacnb2	CACNB2
Dvl2	DVL2
Opn3	OPN3
Brox	BROX
Acsm3	ACSM3
C1qtnf5	C1QTNF5
Csnk2a2	CSNK2A2
Prkcsh	PRKCSH
Mis12	MIS12
Ptgs1	PTGS1
Rab8a	RAB8A
Nxn	NXN
B9d1	B9D1
Zfp513	ZNF513
Nanos3	NANOS3
Smarca5	SMARCA5
Gdf6	GDF6
Cntfr	CNTFR
Rell1	RELL1
Prkra	PRKRA
1600014C10Rik	C19orf12
Mrps7	MRPS7
Dlx2	DLX2
Paox	PAOX
Isx	ISX
Zbp1	ZBP1
Cacnb1	CACNB1
Fto	FTO
Asic3	ASIC3
Nsmaf	NSMAF
Bbox1	BBOX1
Gprc5b	GPRC5B
Yes1	YES1
Cd247	CD247
Rpl18	RPL18
Dzank1	DZANK1
Pde4c	PDE4C
Ppox	PPOX
Xylt1	XYLT1
Ube2m	UBE2M
Kcng4	KCNG4
Cenpn	CENPN
Usp42	USP42
Wdr48	WDR48
Atp2a1	ATP2A1
Zdhhc21	ZDHHC21
Arhgap24	ARHGAP24
Ints10	INTS10
Chrnb1	CHRNB1
Col6a3	COL6A3
Kcnk15	KCNK15
Sf3a3	SF3A3
Golm2	GOLM2
Slc22a4	SLC22A4
Gtf2ird1	GTF2IRD1
Hexd	HEXD
Xkr9	XKR9
Tnni1	TNNI1
Ssbp3	SSBP3
Dido1	DIDO1
Xrcc5	XRCC5
C1qtnf1	C1QTNF1
Pgap3	PGAP3
Rdm1	RDM1
Flacc1	FLACC1
Zmynd10	ZMYND10
Pou2f1	POU2F1
Timm44	TIMM44
Rrp9	RRP9
Itk	ITK
Il1rn	IL1RN
Egfr	EGFR
Ccdc159	CCDC159
Oip5	OIP5
Eri1	ERI1
Thbs1	THBS1
Lrp8	LRP8
Helt	HELT
Peli1	PELI1
Tsnax	TSNAX
Fbxl12	FBXL12
Erfe	ERFE
Acmsd	ACMSD
Rpl13	RPL13
Nbeal1	NBEAL1
Ccnb2	CCNB2
Rae1	RAE1
Tradd	TRADD
Acadvl	ACADVL
Babam1	BABAM1
Lamc1	LAMC1
Rnf123	RNF123
Adgrl1	ADGRL1
Mgst3	MGST3
Prg4	PRG4
Scn2a	SCN2A
Atp7b	ATP7B
Vangl2	VANGL2
Sf3b3	SF3B3
Commd7	COMMD7
Kcnh1	KCNH1
Rabepk	RABEPK
Rnf152	RNF152
Arpc2	ARPC2
Fbxo2	FBXO2
Folr1	FOLR1
Tmem239	TMEM239
Id3	ID3
Alad	ALAD
Itgb3	ITGB3
Pcgf2	PCGF2
Kcnt2	KCNT2
Ext2	EXT2
Galt	GALT
Chmp2a	CHMP2A
Sstr2	SSTR2
Smim5	SMIM5
Med7	MED7
Hmcn1	HMCN1
Nox4	NOX4
Pwwp2a	PWWP2A
Ythdf2	YTHDF2
Ifi35	IFI35
Ttll10	TTLL10
Dennd4c	DENND4C
Opa3	OPA3
Sycn	SYCN
Pnpla6	PNPLA6
Art5	ART5
Serpine2	SERPINE2
Ddrgk1	DDRGK1
Htatip2	HTATIP2
Acan	ACAN
Serinc4	SERINC4
Ucp2	UCP2
Mybph	MYBPH
AA986860	C1orf116
Amz2	AMZ2
Dclre1c	DCLRE1C
Ypel3	YPEL3
Xkr4	XKR4
Galk1	GALK1
Rdh10	RDH10
Dedd2	DEDD2
Ptpn4	PTPN4
C1qc	C1QC
Abhd2	ABHD2
Ppp1r8	PPP1R8
Ddias	DDIAS
Hspb7	HSPB7
Nprl3	NPRL3
Cplane2	CPLANE2
Dmwd	DMWD
Rigi	RIGI
Kptn	KPTN
Lrrc8e	LRRC8E
Fadd	FADD
Nudc	NUDC
Klk6	KLK6
Zfp354a	ZNF354A
Mtarc2	MTARC2
Pidd1	PIDD1
Mfsd11	MFSD11
C4bp	C4BPA
Mycbp	MYCBP
Smim17	SMIM17
Srcap	SRCAP
Fsd1l	FSD1L
Zfp142	ZNF142
Atg9a	ATG9A
Oprl1	OPRL1
Adamtsl1	ADAMTSL1
Cobl	COBL
Mfge8	MFGE8
Hnrnpr	HNRNPR
Tmx2	TMX2
Duoxa2	DUOXA2
Gmeb2	GMEB2
Dennd5a	DENND5A
Fndc5	FNDC5
Clstn2	CLSTN2
Ubox5	UBOX5
Dnajc6	DNAJC6
Cd276	CD276
Rab7b	RAB7B
Scap	SCAP
Akt3	AKT3
Birc5	BIRC5
Ago3	AGO3
Per1	PER1
Gramd1a	GRAMD1A
Tmem37	TMEM37
BC034090	KIAA1614
Col15a1	COL15A1
Nek7	NEK7
Izumo3	IZUMO3
Trpc4ap	TRPC4AP
Zfyve9	ZFYVE9
Sptbn1	SPTBN1
Patj	PATJ
Hyou1	HYOU1
Ildr2	ILDR2
Stk17b	STK17B
Npas2	NPAS2
Mtnap1	MTNAP1
Sec61g	SEC61G
Irf6	IRF6
Vdac1	VDAC1
Terf1	TERF1
Ankrd27	ANKRD27
Atp6v0d2	ATP6V0D2
Pcmtd1	PCMTD1
Miip	MIIP
Gtf3c3	GTF3C3
Nppc	NPPC
Cntn2	CNTN2
Pex13	PEX13
Rcsd1	RCSD1
Nfe2l1	NFE2L1
Oma1	OMA1
Ogfrl1	OGFRL1
Mcm8	MCM8
Cmc1	CMC1
Krt36	KRT36
Plxnb1	PLXNB1
Hjurp	HJURP
Ksr1	KSR1
Wipf2	WIPF2
Gabrr1	GABRR1
Dcaf7	DCAF7
Mthfr	MTHFR
Doc2b	DOC2B
Nlk	NLK
Lhx4	LHX4
Crisp4	CRISP1
Masp2	MASP2
Gabrb2	GABRB2
Xrn1	XRN1
Calcoco2	CALCOCO2
Cimip2b	CIMIP2B
Mrnip	MRNIP
Glipr2	GLIPR2
Zfp750	ZNF750
Mmel1	MMEL1
Mrpl27	MRPL27
Tmcc2	TMCC2
Trpv1	TRPV1
Lgr6	LGR6
Adhfe1	ADHFE1
Thoc5	THOC5
C1qtnf12	C1QTNF12
Bmp5	BMP5
Pigv	PIGV
Bsn	BSN
Islr2	ISLR2
Vps35l	VPS35L
Ccnl2	CCNL2
Atrip	ATRIP
Dnm1	DNM1
Fam163a	FAM163A
Cog1	COG1
Dedd	DEDD
Hepacam	HEPACAM
Fem1b	FEM1B
Zdhhc3	ZDHHC3
Bag2	BAG2
Ddx18	DDX18
Kcnj12	KCNJ12
Tmem81	TMEM81
Rhbdl3	RHBDL3
Fam135a	FAM135A
Tstd2	TSTD2
Skap1	SKAP1
Adamts8	ADAMTS8
Taf6	TAF6
Lca5	LCA5
Plch2	PLCH2
Havcr2	HAVCR2
Poglut3	POGLUT3
Ppp2ca	PPP2CA
Bco2	BCO2
Kcnj5	KCNJ5
G3bp1	G3BP1
Treh	TREH
Prrx1	PRRX1
Trim28	TRIM28
Gucy1a2	GUCY1A2
Ahctf1	AHCTF1
Ctdspl	CTDSPL
Tlr1	TLR1
Flt1	FLT1
Plet1	PLET1
Ttk	TTK
Sdhaf4	SDHAF4
Edem3	EDEM3
Zfp593os	ZNF593OS
Tbrg4	TBRG4
Eva1b	EVA1B
Selenon	SELENON
Ctnnbip1	CTNNBIP1
Znhit1	ZNHIT1
Gnrhr	GNRHR
Smim10l3	SMIM10L3
Cct6a	CCT6A
Map4	MAP4
Epb41l4b	EPB41L4B
Ica1l	ICA1L
Pds5b	PDS5B
Hif3a	HIF3A
Plod1	PLOD1
Septin1	SEPTIN1
Tnfsf8	TNFSF8
Fhad1	FHAD1
Cbx2	CBX2
Zbtb5	ZBTB5
Aurkb	AURKB
Il22ra1	IL22RA1
Kdf1	KDF1
Tbx6	TBX6
Rab5c	RAB5C
Ric8a	RIC8A
Ppp1r15b	PPP1R15B
Ube2t	UBE2T
Psmb6	PSMB6
Tmed4	TMED4
Cyb5r1	CYB5R1
Ube2g1	UBE2G1
Mrgprf	MRGPRF
Tars3	TARS3
Grin2c	GRIN2C
Ilk	ILK
Cplx1	CPLX1
Zbtb48	ZBTB48
Zbtb37	ZBTB37
Morn3	MORN3
Eif2ak1	EIF2AK1
Rcor3	RCOR3
Clvs1	CLVS1
Plekha7	PLEKHA7
Heyl	HEYL
Tmigd1	TMIGD1
Gja4	GJA4
Laptm5	LAPTM5
Cnot8	CNOT8
Ankle2	ANKLE2
Lpo	LPO
Sgk3	SGK3
Ror1	ROR1
Mtf2	MTF2
Tmem268	TMEM268
Acap1	ACAP1
Dhx15	DHX15
Dvl1	DVL1
Tnfsf12	TNFSF12
Atad5	ATAD5
Gsg1l	GSG1L
Lypd3	LYPD3
Mia	MIA
Csrp3	CSRP3
Efcab5	EFCAB5
Ptdss2	PTDSS2
Axin2	AXIN2
Mxd4	MXD4
Npc1l1	NPC1L1
Ttc21a	TTC21A
Gal3st4	GAL3ST4
Becn1	BECN1
Cd36	CD36
Trim44	TRIM44
Catsper4	CATSPER4
Abl1	ABL1
Dscaml1	DSCAML1
Zmpste24	ZMPSTE24
Smu1	SMU1
Cd151	CD151
Aasdhppt	AASDHPPT
Tgm3	TGM3
Nanp	NANP
Tax1bp3	TAX1BP3
Spo11	SPO11
Alox12b	ALOX12B
Tbx18	TBX18
Phf3	PHF3
Dock2	DOCK2
Cep162	CEP162
Ap3b2	AP3B2
Gdap1l1	GDAP1L1
Slamf7	SLAMF7
Car12	CA12
P4ha2	P4HA2
Gpc1	GPC1
Faah	FAAH
Muc16	MUC16
Slc4a3	SLC4A3
Zpr1	ZPR1
Tanc1	TANC1
Uts2	UTS2
Apoa1	APOA1
Osbpl9	OSBPL9
Col5a3	COL5A3
Emc10	EMC10
Cryga	CRYGA
Hsd17b7	HSD17B7
Nbr1	NBR1
Bsph1	BSPH1
Ly96	LY96
Syce1	SYCE1
Il1r1	IL1R1
Get4	GET4
Prss23	PRSS23
Zfp74	ZNF569
Nrp2	NRP2
Spc24	SPC24
Kcnq1	KCNQ1
Zfp605	ZNF605
Mtcl2	MTCL2
4930550C14Rik	C11orf65
Nom1	NOM1
Zbtb6	ZBTB6
Epor	EPOR
Zfp518b	ZNF518B
Ddx55	DDX55
Trpc6	TRPC6
Trim66	TRIM66
Zfp426	ZNF426
Sv2b	SV2B
Chn1	CHN1
Fam222a	FAM222A
Kif21b	KIF21B
Supt7l	SUPT7L
Stt3b	STT3B
Galnt11	GALNT11
Tnfrsf11a	TNFRSF11A
Nifk	NIFK
Dnah9	DNAH9
Phldb1	PHLDB1
Zranb3	ZRANB3
Trpv3	TRPV3
Uqcrq	UQCRQ
Myo18b	MYO18B
Aatf	AATF
Zdhhc13	ZDHHC13
Espn	ESPN
Tmem126a	TMEM126A
Ctbp2	CTBP2
Stxbp4	STXBP4
Tmem163	TMEM163
Btbd3	BTBD3
Brdt	BRDT
Dock1	DOCK1
Ctdsp1	CTDSP1
Pikfyve	PIKFYVE
Prom1	PROM1
Pdk1	PDK1
Dnah2	DNAH2
Alpl	ALPL
Lin37	LIN37
Aoc3	AOC3
Alox8	ALOX15B
Cdca7	CDCA7
Supt5	SUPT5H
Qtrt1	QTRT1
Pik3r5	PIK3R5
4930444P10Rik	C8orf89
Trit1	TRIT1
Exo1	EXO1
Ccdc40	CCDC40
Spaca9	SPACA9
Gcm1	GCM1
Ccdc12	CCDC12
Prom2	PROM2
Scn4a	SCN4A
Fam174a	FAM174A
Chrnd	CHRND
Dynlt4	DYNLT4
Dnaja1	DNAJA1
Nmnat2	NMNAT2
Itga2b	ITGA2B
Hacd3	HACD3
Ankef1	ANKEF1
Slc1a5	SLC1A5
Rev1	REV1
Slc66a1	SLC66A1
Wnt9b	WNT9B
Ptges3l	PTGES3L
Arpp19	ARPP19
P4htm	P4HTM
Cryba1	CRYBA1
Lmtk2	LMTK2
Celf2	CELF2
Retreg3	RETREG3
Klf17	KLF17
Ints4	INTS4
Cops6	COPS6
Ncmap	NCMAP
Sh3gl2	SH3GL2
Trim47	TRIM47
Nbeal2	NBEAL2
Tmem278	TMEM278
Ptprf	PTPRF
Sec14l3	SEC14L3
Mtarc1	MTARC1
Denr	DENR
Acbd6	ACBD6
Spem2	SPEM2
Pitpna	PITPNA
Hdac5	HDAC5
Ddx51	DDX51
Mrps14	MRPS14
Dpt	DPT
Rabif	RABIF
Itgad	ITGAD
Ihh	IHH
Chpf	CHPF
Slc9a1	SLC9A1
Iqcf5	IQCF5
Ky	KY
Nos3	NOS3
Clasp1	CLASP1
Uba5	UBA5
Ankrd42	ANKRD42
Chmp5	CHMP5
Tspan1	TSPAN1
Hacd4	HACD4
Ehf	EHF
Lamb2	LAMB2
Ptpn13	PTPN13
Dapk2	DAPK2
Pcmtd2	PCMTD2
Rpp25l	RPP25L
Alg2	ALG2
B3gnt6	B3GNT6
Plk1	PLK1
Ak2	AK2
Atosa	ATOSA
Rnf34	RNF34
Ncr1	NCR1
Samd4b	SAMD4B
Ankib1	ANKIB1
Gabrr2	GABRR2
Aspdh	ASPDH
Camsap1	CAMSAP1
Akr1a1	AKR1A1
Trip4	TRIP4
Iqck	IQCK
Add1	ADD1
Fam168a	FAM168A
Kazn	KAZN
Scn10a	SCN10A
Wfdc3	WFDC3
Bnc2	BNC2
Sp3	SP3
B4galnt4	B4GALNT4
Fam83b	FAM83B
Kif2c	KIF2C
Ube4a	UBE4A
Lsm14b	LSM14B
Dlg2	DLG2
Eif2b3	EIF2B3
Nacc2	NACC2
Stac2	STAC2
Mall	MALL
Dnajb5	DNAJB5
Snap47	SNAP47
Zfp574	ZNF574
Akt1s1	AKT1S1
Usp3	USP3
Zscan20	ZSCAN20
Zik1	ZIK1
Knop1	KNOP1
Gas7	GAS7
Kif17	KIF17
Alas1	ALAS1
Mvp	MVP
Tefm	TEFM
Prim2	PRIM2
Pnpla7	PNPLA7
Slc25a10	SLC25A10
Nit1	NIT1
Art1	ART1
Acaca	ACACA
Khk	KHK
Herc1	HERC1
Coq8a	COQ8A
Sez6l2	SEZ6L2
Ace	ACE
Cgnl1	CGNL1
Tdrd7	TDRD7
Bud31	BUD31
Ftsj3	FTSJ3
Tmem45b	TMEM45B
Cox7a2	COX7A2
Gnat3	GNAT3
Psmd9	PSMD9
Mtmr2	MTMR2
Cibar1	CIBAR1
Cdc42ep5	CDC42EP5
Uncx	UNCX
Fuz	FUZ
Gabrg1	GABRG1
Ccdc17	CCDC17
Slc16a11	SLC16A11
Pnisr	PNISR
Hgfac	HGFAC
Rapgefl1	RAPGEFL1
Uaca	UACA
Asgr1	ASGR1
Doc2a	DOC2A
Ung	UNG
Dhrs3	DHRS3
Slc36a1	SLC36A1
Faap24	FAAP24
Sp6	SP6
Cbx4	CBX4
Txndc8	TXNDC8
Shank2	SHANK2
Ptchd3	PTCHD3
Tmem68	TMEM68
Hexim2	HEXIM2
Spred2	SPRED2
Trip6	TRIP6
Atr	ATR
Slc25a11	SLC25A11
Plekha1	PLEKHA1
Tmem270	TMEM270
Mrpl37	MRPL37
Kremen1	KREMEN1
Zfp69	ZFP69
Csf3r	CSF3R
Tbc1d16	TBC1D16
Plppr2	PLPPR2
Csn3	CSN3
Ncbp3	NCBP3
Alox5ap	ALOX5AP
Rabgef1	RABGEF1
Lepr	LEPR
Csnk1g1	CSNK1G1
Dbnl	DBNL
Fitm2	FITM2
Krtcap3	KRTCAP3
Btc	BTC
Rhoh	RHOH
Gpr146	GPR146
B4galt1	B4GALT1
Mogat1	MOGAT1
Scfd2	SCFD2
Gpr35	GPR35
Nipa2	NIPA2
Nckap1	NCKAP1
Gm11837	C8orf88
Ldlr	LDLR
Tnn	TNN
Epb41l5	EPB41L5
Pik3r3	PIK3R3
Gabra5	GABRA5
Adam22	ADAM22
Rbbp4	RBBP4
Wdr82	WDR82
Arhgap20	ARHGAP20
Manea	MANEA
Unc13b	UNC13B
Yap1	YAP1
Pex11a	PEX11A
Eml2	EML2
Slc35f2	SLC35F2
Aldh1a2	ALDH1A2
Rabgap1l	RABGAP1L
Scart1	SCART1
Maml2	MAML2
Vipr1	VIPR1
Cpxm2	CPXM2
Or10d3	OR10D3
Pik3cb	PIK3CB
Taok2	TAOK2
Abcb6	ABCB6
Tmem215	TMEM215
Nbn	NBN
Usp40	USP40
Phb1	PHB1
Rbm5	RBM5
Igsf21	IGSF21
Zfp579	ZNF579
Ppp5c	PPP5C
Pla2g2f	PLA2G2F
Creb3	CREB3
Tnk1	TNK1
Prdm13	PRDM13
Ssu72	SSU72
Prkar1a	PRKAR1A
Lmntd2	LMNTD2
Mad2l2	MAD2L2
Prx	PRX
Cbfa2t2	CBFA2T2
Ctu1	CTU1
Pgm2l1	PGM2L1
Rgma	RGMA
Zfp592	ZNF592
Psmc3ip	PSMC3IP
Ascl2	ASCL2
Nme2	NME2
Paf1	PAF1
Oscp1	OSCP1
Dennd1b	DENND1B
Selenos	SELENOS
Stk4	STK4
Zmym1	ZMYM1
Smpd1	SMPD1
Cltc	CLTC
Sh2b3	SH2B3
Itgax	ITGAX
Acot11	ACOT11
Prkcq	PRKCQ
Hecw2	HECW2
Tmem147	TMEM147
Dffb	DFFB
Spink8	SPINK8
Pcdh7	PCDH7
Clpx	CLPX
Clock	CLOCK
Nphp4	NPHP4
Oxt	OXT
Surf1	SURF1
Slc16a14	SLC16A14
Pold1	POLD1
Serpinb2	SERPINB2
Otop2	OTOP2
Spp2	SPP2
Srsf1	SRSF1
Apoa5	APOA5
Mrpl45	MRPL45
Spag16	SPAG16
Igsf9b	IGSF9B
Pigs	PIGS
Mib2	MIB2
Il10	IL10
Ikbke	IKBKE
Swsap1	SWSAP1
BC048562	CIMIP7
Acrv1	ACRV1
Srxn1	SRXN1
Dmxl2	DMXL2
Eif4h	EIF4H
Akap10	AKAP10
Eif4e2	EIF4E2
Orc4	ORC4
Magi2	MAGI2
Gpr4	GPR4
Hic1	HIC1
Apoh	APOH
Scaf1	SCAF1
Acad11	ACAD11
Rbm44	RBM44
Psmb3	PSMB3
Col19a1	COL19A1
Impg1	IMPG1
Ublcp1	UBLCP1
U2af2	U2AF2
Srrd	SRRD
Dclk3	DCLK3
Acsbg1	ACSBG1
Tmem220	TMEM220
Krit1	KRIT1
Ube2z	UBE2Z
Evi2b	EVI2B
Zfp551	ZNF551
Hnrnpab	HNRNPAB
Hhipl2	HHIPL2
Eif1b	EIF1B
Psmd13	PSMD13
Agxt	AGXT
Pml	PML
Skp1	SKP1
Camsap2	CAMSAP2
Cst11	CST11
Gmppa	GMPPA
Il36g	IL36G
Lipc	LIPC
Lactb	LACTB
Ercc1	ERCC1
Elac2	ELAC2
Ncbp1	NCBP1
Slc35c2	SLC35H1
Pih1d1	PIH1D1
Slc25a38	SLC25A38
Crocc	CROCC
Mapkapk2	MAPKAPK2
Eef1akmt2	EEF1AKMT2
Rnf214	RNF214
Cpz	CPZ
Foxk1	FOXK1
Cfap45	CFAP45
Uspl1	USPL1
Tyrobp	TYROBP
Acsm1	ACSM1
Il18r1	IL18R1
Zfp362	ZNF362
Cfap206	CFAP206
Slc26a9	SLC26A9
Mien1	MIEN1
Fam171a2	FAM171A2
Tpr	TPR
Prrt1b	PRRT1B
Nudt2	NUDT2
4933427D14Rik	KIAA0753
Itgav	ITGAV
Ift74	IFT74
Rps3	RPS3
Kcnip1	KCNIP1
Letm1	LETM1
Pld2	PLD2
Agpat2	AGPAT2
Kat8	KAT8
Pigu	PIGU
Stx2	STX2
Kctd13	KCTD13
Mcm6	MCM6
Irak1bp1	IRAK1BP1
Pabpc4	PABPC4
Plekho2	PLEKHO2
Ano9	ANO9
Nlrx1	NLRX1
Slc39a13	SLC39A13
Ankrd39	ANKRD39
Fam220a	FAM220A
Ccnt2	CCNT2
Poln	POLN
Krtdap	KRTDAP
Ddx6	DDX6
Myo15b	MYO15B
Coro2a	CORO2A
Adipor1	ADIPOR1
Ccdc158	CCDC158
Ampd3	AMPD3
Haus6	HAUS6
Bmp2	BMP2
Rapgef6	RAPGEF6
Hoxd11	HOXD11
Lrrn4	LRRN4
Rab35	RAB35
Il6	IL6
Anapc7	ANAPC7
Tmem9	TMEM9
Shisa5	SHISA5
Entr1	ENTR1
Cpt1c	CPT1C
AI597479	C2orf49
Epha8	EPHA8
Rxrg	RXRG
E2f2	E2F2
Ficd	FICD
Scn5a	SCN5A
Foxo6	FOXO6
Fgfrl1	FGFRL1
Tlcd1	TLCD1
